Date,Price,Rf,Open,High,Low
"Mar 17, 2012",8.428,0.071241985,8.428,8.428,8.428
"Mar 19, 2012",8.416,-0.142382534,8.416,8.416,8.416
"Mar 20, 2012",8.411,-0.059410646,8.411,8.411,8.411
"Mar 21, 2012",8.391,-0.237783854,8.391,8.391,8.391
"Mar 22, 2012",8.376,-0.17876296,8.376,8.376,8.376
"Mar 23, 2012",8.384,0.095510984,8.384,8.384,8.384
"Mar 26, 2012",8.472,1.049618321,8.472,8.472,8.472
"Mar 27, 2012",8.502,0.354107649,8.502,8.502,8.502
"Mar 28, 2012",8.62,1.387908727,8.62,8.62,8.62
"Mar 29, 2012",8.606,-0.162412993,8.606,8.606,8.606
"Mar 30, 2012",8.572,-0.395073205,8.572,8.572,8.572
"Mar 31, 2012",8.588,0.186654223,8.588,8.588,8.588
"Apr 03, 2012",8.736,1.723334886,8.736,8.736,8.736
"Apr 04, 2012",8.688,-0.549450549,8.688,8.688,8.688
"Apr 05, 2012",8.693,0.057550645,8.693,8.693,8.693
"Apr 08, 2012",8.693,0,8.693,8.693,8.693
"Apr 09, 2012",8.626,-0.770735074,8.626,8.626,8.626
"Apr 10, 2012",8.591,-0.405750058,8.591,8.591,8.591
"Apr 11, 2012",8.545,-0.535444069,8.545,8.545,8.545
"Apr 12, 2012",8.439,-1.240491516,8.439,8.439,8.439
"Apr 13, 2012",8.468,0.343642612,8.468,8.468,8.468
"Apr 14, 2012",8.471,0.035427492,8.471,8.471,8.471
"Apr 16, 2012",8.455,-0.188879707,8.455,8.455,8.455
"Apr 17, 2012",8.341,-1.348314607,8.341,8.341,8.341
"Apr 18, 2012",8.359,0.215801463,8.359,8.359,8.359
"Apr 19, 2012",8.409,0.598157674,8.409,8.409,8.409
"Apr 20, 2012",8.543,1.593530741,8.543,8.543,8.543
"Apr 21, 2012",8.548,0.058527449,8.548,8.548,8.548
"Apr 23, 2012",8.568,0.233972859,8.568,8.568,8.568
"Apr 24, 2012",8.567,-0.011671335,8.567,8.567,8.567
"Apr 25, 2012",8.628,0.712034551,8.628,8.628,8.628
"Apr 26, 2012",8.655,0.312934631,8.655,8.655,8.655
"Apr 27, 2012",8.647,-0.09243212,8.647,8.647,8.647
"Apr 28, 2012",8.652,0.057823523,8.652,8.652,8.652
"Apr 30, 2012",8.671,0.219602404,8.671,8.671,8.671
"May 01, 2012",8.675,0.046130781,8.675,8.675,8.675
"May 02, 2012",8.635,-0.461095101,8.635,8.635,8.635
"May 03, 2012",8.619,-0.185292415,8.619,8.619,8.619
"May 04, 2012",8.63,0.127625015,8.63,8.63,8.63
"May 05, 2012",8.651,0.243337196,8.651,8.651,8.651
"May 06, 2012",8.651,0,8.651,8.651,8.651
"May 07, 2012",8.69,0.450814935,8.69,8.69,8.69
"May 08, 2012",8.541,-1.714614499,8.541,8.541,8.541
"May 09, 2012",8.561,0.234164618,8.561,8.561,8.561
"May 10, 2012",8.562,0.011680878,8.562,8.562,8.562
"May 11, 2012",8.565,0.035038542,8.565,8.565,8.565
"May 12, 2012",8.569,0.046701693,8.569,8.569,8.569
"May 14, 2012",8.518,-0.595168631,8.518,8.518,8.518
"May 15, 2012",8.495,-0.270016436,8.495,8.495,8.495
"May 16, 2012",8.517,0.258975868,8.517,8.517,8.517
"May 17, 2012",8.495,-0.258306916,8.495,8.495,8.495
"May 18, 2012",8.525,0.353148911,8.525,8.525,8.525
"May 19, 2012",8.525,0,8.525,8.525,8.525
"May 21, 2012",8.542,0.19941349,8.542,8.542,8.542
"May 22, 2012",8.52,-0.257550925,8.52,8.52,8.52
"May 23, 2012",8.513,-0.082159624,8.513,8.513,8.513
"May 24, 2012",8.497,-0.187947844,8.497,8.497,8.497
"May 25, 2012",8.509,0.141226315,8.509,8.509,8.509
"May 26, 2012",8.514,0.058761312,8.514,8.514,8.514
"May 28, 2012",8.512,-0.023490721,8.512,8.512,8.512
"May 29, 2012",8.518,0.070488722,8.518,8.518,8.518
"May 30, 2012",8.523,0.058699225,8.523,8.523,8.523
"May 31, 2012",8.377,-1.71301185,8.377,8.377,8.377
"Jun 01, 2012",8.369,-0.095499582,8.369,8.369,8.369
"Jun 02, 2012",8.37,0.011948859,8.37,8.37,8.37
"Jun 04, 2012",8.342,-0.334528076,8.342,8.342,8.342
"Jun 05, 2012",8.332,-0.11987533,8.332,8.332,8.332
"Jun 06, 2012",8.371,0.468074892,8.371,8.371,8.371
"Jun 07, 2012",8.347,-0.286704097,8.347,8.347,8.347
"Jun 08, 2012",8.354,0.083862466,8.354,8.354,8.354
"Jun 09, 2012",8.36,0.071821882,8.36,8.36,8.36
"Jun 11, 2012",8.329,-0.370813397,8.329,8.329,8.329
"Jun 12, 2012",8.294,-0.420218514,8.294,8.294,8.294
"Jun 13, 2012",8.292,-0.024113817,8.292,8.292,8.292
"Jun 14, 2012",8.326,0.410033767,8.326,8.326,8.326
"Jun 15, 2012",8.336,0.120105693,8.336,8.336,8.336
"Jun 16, 2012",8.338,0.023992322,8.338,8.338,8.338
"Jun 18, 2012",8.428,1.079395538,8.428,8.428,8.428
"Jun 19, 2012",8.388,-0.474608448,8.388,8.388,8.388
"Jun 20, 2012",8.388,0,8.388,8.388,8.388
"Jun 21, 2012",8.343,-0.536480687,8.343,8.343,8.343
"Jun 22, 2012",8.346,0.035958288,8.346,8.346,8.346
"Jun 23, 2012",8.349,0.035945363,8.349,8.349,8.349
"Jun 25, 2012",8.329,-0.239549647,8.329,8.329,8.329
"Jun 26, 2012",8.343,0.168087405,8.343,8.343,8.343
"Jun 27, 2012",8.355,0.143833154,8.355,8.355,8.355
"Jun 28, 2012",8.364,0.107719928,8.364,8.364,8.364
"Jun 29, 2012",8.38,0.191296031,8.38,8.38,8.38
"Jun 30, 2012",8.39,0.119331742,8.39,8.39,8.39
"Jul 01, 2012",8.39,0,8.39,8.39,8.39
"Jul 02, 2012",8.383,-0.083432658,8.383,8.383,8.383
"Jul 03, 2012",8.178,-2.445425265,8.178,8.178,8.178
"Jul 04, 2012",8.159,-0.232330643,8.159,8.159,8.159
"Jul 05, 2012",8.175,0.196102464,8.175,8.175,8.175
"Jul 06, 2012",8.154,-0.256880734,8.154,8.154,8.154
"Jul 07, 2012",8.157,0.036791759,8.157,8.157,8.157
"Jul 08, 2012",8.157,0,8.157,8.157,8.157
"Jul 09, 2012",8.148,-0.110334682,8.148,8.148,8.148
"Jul 10, 2012",8.151,0.036818851,8.151,8.151,8.151
"Jul 11, 2012",8.142,-0.1104159,8.142,8.142,8.142
"Jul 12, 2012",8.104,-0.466715795,8.104,8.104,8.104
"Jul 13, 2012",8.096,-0.098716683,8.096,8.096,8.096
"Jul 14, 2012",8.101,0.061758893,8.101,8.101,8.101
"Jul 16, 2012",8.049,-0.641896062,8.049,8.049,8.049
"Jul 17, 2012",8.09,0.509380047,8.09,8.09,8.09
"Jul 18, 2012",8.066,-0.296662546,8.066,8.066,8.066
"Jul 19, 2012",8.085,0.235556658,8.085,8.085,8.085
"Jul 20, 2012",8.075,-0.123685838,8.075,8.075,8.075
"Jul 21, 2012",8.079,0.049535604,8.079,8.079,8.079
"Jul 23, 2012",8.066,-0.160911004,8.066,8.066,8.066
"Jul 24, 2012",8.07,0.049590875,8.07,8.07,8.07
"Jul 25, 2012",8.101,0.384138786,8.101,8.101,8.101
"Jul 26, 2012",8.113,0.148129861,8.113,8.113,8.113
"Jul 27, 2012",8.119,0.07395538,8.119,8.119,8.119
"Jul 28, 2012",8.119,0,8.119,8.119,8.119
"Jul 30, 2012",8.148,0.357186846,8.148,8.148,8.148
"Jul 31, 2012",8.245,1.19047619,8.245,8.245,8.245
"Aug 01, 2012",8.23,-0.181928441,8.23,8.23,8.23
"Aug 02, 2012",8.219,-0.133657351,8.219,8.219,8.219
"Aug 03, 2012",8.256,0.45017642,8.256,8.256,8.256
"Aug 04, 2012",8.256,0,8.256,8.256,8.256
"Aug 05, 2012",8.256,0,8.256,8.256,8.256
"Aug 06, 2012",8.222,-0.411821705,8.222,8.222,8.222
"Aug 07, 2012",8.149,-0.887861834,8.149,8.149,8.149
"Aug 08, 2012",8.138,-0.134985888,8.138,8.138,8.138
"Aug 09, 2012",8.141,0.036864094,8.141,8.141,8.141
"Aug 10, 2012",8.164,0.282520575,8.164,8.164,8.164
"Aug 11, 2012",8.17,0.073493386,8.17,8.17,8.17
"Aug 13, 2012",8.204,0.416156671,8.204,8.204,8.204
"Aug 14, 2012",8.219,0.18283764,8.219,8.219,8.219
"Aug 15, 2012",8.221,0.024333861,8.221,8.221,8.221
"Aug 16, 2012",8.265,0.535214694,8.265,8.265,8.265
"Aug 17, 2012",8.237,-0.338777979,8.237,8.237,8.237
"Aug 18, 2012",8.237,0,8.237,8.237,8.237
"Aug 21, 2012",8.245,0.097122739,8.245,8.245,8.245
"Aug 22, 2012",8.221,-0.291085506,8.221,8.221,8.221
"Aug 23, 2012",8.228,0.085147792,8.228,8.228,8.228
"Aug 24, 2012",8.207,-0.255226057,8.207,8.207,8.207
"Aug 25, 2012",8.21,0.036554161,8.21,8.21,8.21
"Aug 27, 2012",8.186,-0.292326431,8.186,8.186,8.186
"Aug 28, 2012",8.174,-0.146591742,8.174,8.174,8.174
"Aug 29, 2012",8.177,0.036701737,8.177,8.177,8.177
"Aug 30, 2012",8.194,0.207900208,8.194,8.194,8.194
"Aug 31, 2012",8.241,0.573590432,8.241,8.241,8.241
"Sep 01, 2012",8.241,0,8.241,8.241,8.241
"Sep 03, 2012",8.215,-0.315495692,8.215,8.215,8.215
"Sep 04, 2012",8.212,-0.036518564,8.212,8.212,8.212
"Sep 05, 2012",8.179,-0.40185095,8.179,8.179,8.179
"Sep 06, 2012",8.159,-0.244528671,8.159,8.159,8.159
"Sep 07, 2012",8.2,0.502512563,8.2,8.2,8.2
"Sep 08, 2012",8.201,0.012195122,8.201,8.201,8.201
"Sep 10, 2012",8.177,-0.292647238,8.177,8.177,8.177
"Sep 11, 2012",8.183,0.073376544,8.183,8.183,8.183
"Sep 12, 2012",8.198,0.183306856,8.198,8.198,8.198
"Sep 13, 2012",8.174,-0.29275433,8.174,8.174,8.174
"Sep 14, 2012",8.177,0.036701737,8.177,8.177,8.177
"Sep 15, 2012",8.18,0.036688272,8.18,8.18,8.18
"Sep 17, 2012",8.18,0,8.18,8.18,8.18
"Sep 18, 2012",8.165,-0.183374083,8.165,8.165,8.165
"Sep 19, 2012",8.168,0.036742192,8.168,8.168,8.168
"Sep 20, 2012",8.16,-0.097943193,8.16,8.16,8.16
"Sep 21, 2012",8.165,0.06127451,8.165,8.165,8.165
"Sep 22, 2012",8.167,0.024494795,8.167,8.167,8.167
"Sep 23, 2012",8.167,0,8.167,8.167,8.167
"Sep 24, 2012",8.155,-0.146932778,8.155,8.155,8.155
"Sep 25, 2012",8.168,0.159411404,8.168,8.168,8.168
"Sep 26, 2012",8.168,0,8.168,8.168,8.168
"Sep 27, 2012",8.162,-0.073457395,8.162,8.162,8.162
"Sep 28, 2012",8.149,-0.159274688,8.149,8.149,8.149
"Sep 29, 2012",8.152,0.036814333,8.152,8.152,8.152
"Oct 01, 2012",8.161,0.110402355,8.161,8.161,8.161
"Oct 02, 2012",8.161,0,8.161,8.161,8.161
"Oct 03, 2012",8.147,-0.171547604,8.147,8.147,8.147
"Oct 04, 2012",8.149,0.024548914,8.149,8.149,8.149
"Oct 05, 2012",8.159,0.122714443,8.159,8.159,8.159
"Oct 06, 2012",8.162,0.036769212,8.162,8.162,8.162
"Oct 08, 2012",8.149,-0.159274688,8.149,8.149,8.149
"Oct 09, 2012",8.143,-0.073628666,8.143,8.143,8.143
"Oct 10, 2012",8.155,0.147365836,8.155,8.155,8.155
"Oct 11, 2012",8.162,0.08583691,8.162,8.162,8.162
"Oct 12, 2012",8.169,0.085763293,8.169,8.169,8.169
"Oct 13, 2012",8.17,0.0122414,8.17,8.17,8.17
"Oct 15, 2012",8.169,-0.012239902,8.169,8.169,8.169
"Oct 16, 2012",8.152,-0.208103807,8.152,8.152,8.152
"Oct 17, 2012",8.152,0,8.152,8.152,8.152
"Oct 18, 2012",8.135,-0.208537782,8.135,8.135,8.135
"Oct 19, 2012",8.128,-0.086047941,8.128,8.128,8.128
"Oct 20, 2012",8.129,0.01230315,8.129,8.129,8.129
"Oct 22, 2012",8.132,0.036904908,8.132,8.132,8.132
"Oct 23, 2012",8.135,0.036891294,8.135,8.135,8.135
"Oct 24, 2012",8.137,0.024585126,8.137,8.137,8.137
"Oct 25, 2012",8.128,-0.110605874,8.128,8.128,8.128
"Oct 26, 2012",8.13,0.024606299,8.13,8.13,8.13
"Oct 29, 2012",8.133,0.036900369,8.133,8.133,8.133
"Oct 30, 2012",8.181,0.590188122,8.181,8.181,8.181
"Oct 31, 2012",8.215,0.415597115,8.215,8.215,8.215
"Nov 01, 2012",8.191,-0.292148509,8.191,8.191,8.191
"Nov 02, 2012",8.197,0.073251129,8.197,8.197,8.197
"Nov 03, 2012",8.198,0.012199585,8.198,8.198,8.198
"Nov 05, 2012",8.195,-0.036594291,8.195,8.195,8.195
"Nov 06, 2012",8.183,-0.14643075,8.183,8.183,8.183
"Nov 07, 2012",8.191,0.097763656,8.191,8.191,8.191
"Nov 08, 2012",8.191,0,8.191,8.191,8.191
"Nov 09, 2012",8.215,0.293004517,8.215,8.215,8.215
"Nov 10, 2012",8.215,0,8.215,8.215,8.215
"Nov 12, 2012",8.211,-0.048691418,8.211,8.211,8.211
"Nov 13, 2012",8.213,0.024357569,8.213,8.213,8.213
"Nov 15, 2012",8.19,-0.280043833,8.19,8.19,8.19
"Nov 16, 2012",8.193,0.036630037,8.193,8.193,8.193
"Nov 17, 2012",8.193,0,8.193,8.193,8.193
"Nov 19, 2012",8.191,-0.024411083,8.191,8.191,8.191
"Nov 20, 2012",8.201,0.122085215,8.201,8.201,8.201
"Nov 21, 2012",8.208,0.085355444,8.208,8.208,8.208
"Nov 22, 2012",8.226,0.219298246,8.226,8.226,8.226
"Nov 23, 2012",8.23,0.048626307,8.23,8.23,8.23
"Nov 24, 2012",8.23,0,8.23,8.23,8.23
"Nov 26, 2012",8.204,-0.315917375,8.204,8.204,8.204
"Nov 27, 2012",8.191,-0.158459288,8.191,8.191,8.191
"Nov 28, 2012",8.191,0,8.191,8.191,8.191
"Nov 29, 2012",8.206,0.183127823,8.206,8.206,8.206
"Nov 30, 2012",8.175,-0.377772362,8.175,8.175,8.175
"Dec 01, 2012",8.177,0.024464832,8.177,8.177,8.177
"Dec 03, 2012",8.174,-0.036688272,8.174,8.174,8.174
"Dec 04, 2012",8.171,-0.036701737,8.171,8.171,8.171
"Dec 05, 2012",8.171,0,8.171,8.171,8.171
"Dec 06, 2012",8.17,-0.012238404,8.17,8.17,8.17
"Dec 07, 2012",8.159,-0.134638923,8.159,8.159,8.159
"Dec 10, 2012",8.172,0.159333252,8.172,8.172,8.172
"Dec 11, 2012",8.178,0.073421439,8.178,8.178,8.178
"Dec 12, 2012",8.177,-0.012227929,8.177,8.177,8.177
"Dec 13, 2012",8.158,-0.232359056,8.158,8.158,8.158
"Dec 14, 2012",8.142,-0.196126502,8.142,8.142,8.142
"Dec 15, 2012",8.142,0,8.142,8.142,8.142
"Dec 17, 2012",8.14,-0.024563989,8.14,8.14,8.14
"Dec 18, 2012",8.148,0.098280098,8.148,8.148,8.148
"Dec 19, 2012",8.154,0.073637703,8.154,8.154,8.154
"Dec 20, 2012",8.154,0,8.154,8.154,8.154
"Dec 21, 2012",8.143,-0.134903115,8.143,8.143,8.143
"Dec 22, 2012",8.143,0,8.143,8.143,8.143
"Dec 23, 2012",8.143,0,8.143,8.143,8.143
"Dec 24, 2012",8.129,-0.171926808,8.129,8.129,8.129
"Dec 25, 2012",8.131,0.024603272,8.131,8.131,8.131
"Dec 26, 2012",8.112,-0.233673595,8.112,8.112,8.112
"Dec 27, 2012",8.111,-0.012327416,8.111,8.111,8.111
"Dec 28, 2012",8.106,-0.06164468,8.106,8.106,8.106
"Dec 29, 2012",8.107,0.012336541,8.107,8.107,8.107
"Dec 30, 2012",8.107,0,8.107,8.107,8.107
"Dec 31, 2012",8.049,-0.715431109,8.049,8.049,8.049
"Jan 01, 2013",7.994,-0.683314697,7.994,7.994,7.994
"Jan 02, 2013",7.993,-0.012509382,7.993,7.993,7.993
"Jan 03, 2013",7.967,-0.325284624,7.967,7.967,7.967
"Jan 04, 2013",7.93,-0.464415715,7.93,7.93,7.93
"Jan 05, 2013",7.933,0.037831021,7.933,7.933,7.933
"Jan 07, 2013",7.9,-0.415983865,7.9,7.9,7.9
"Jan 08, 2013",7.906,0.075949367,7.906,7.906,7.906
"Jan 09, 2013",7.897,-0.113837592,7.897,7.897,7.897
"Jan 10, 2013",7.877,-0.253260732,7.877,7.877,7.877
"Jan 11, 2013",7.866,-0.139647074,7.866,7.866,7.866
"Jan 13, 2013",7.869,0.038138825,7.869,7.869,7.869
"Jan 14, 2013",7.8,-0.876858559,7.8,7.8,7.8
"Jan 15, 2013",7.832,0.41025641,7.832,7.832,7.832
"Jan 16, 2013",7.881,0.625638407,7.881,7.881,7.881
"Jan 17, 2013",7.837,-0.558304784,7.837,7.837,7.837
"Jan 18, 2013",7.861,0.306239633,7.861,7.861,7.861
"Jan 21, 2013",7.861,0,7.861,7.861,7.861
"Jan 22, 2013",7.849,-0.152652334,7.849,7.849,7.849
"Jan 23, 2013",7.864,0.191107147,7.864,7.864,7.864
"Jan 24, 2013",7.885,0.267039674,7.885,7.885,7.885
"Jan 25, 2013",7.885,0,7.885,7.885,7.885
"Jan 28, 2013",7.863,-0.27901078,7.863,7.863,7.863
"Jan 29, 2013",7.847,-0.203484675,7.847,7.847,7.847
"Jan 30, 2013",7.891,0.560723844,7.891,7.891,7.891
"Jan 31, 2013",7.912,0.266125966,7.912,7.912,7.912
"Feb 01, 2013",7.905,-0.088473205,7.905,7.905,7.905
"Feb 04, 2013",7.937,0.404807084,7.937,7.937,7.937
"Feb 05, 2013",7.923,-0.176389064,7.923,7.923,7.923
"Feb 06, 2013",7.907,-0.201943708,7.907,7.907,7.907
"Feb 07, 2013",7.878,-0.366763627,7.878,7.878,7.878
"Feb 08, 2013",7.843,-0.444275197,7.843,7.843,7.843
"Feb 09, 2013",7.844,0.012750223,7.844,7.844,7.844
"Feb 11, 2013",7.858,0.178480367,7.858,7.858,7.858
"Feb 12, 2013",7.867,0.11453296,7.867,7.867,7.867
"Feb 13, 2013",7.844,-0.292360493,7.844,7.844,7.844
"Feb 14, 2013",7.818,-0.331463539,7.818,7.818,7.818
"Feb 15, 2013",7.832,0.179073932,7.832,7.832,7.832
"Feb 17, 2013",7.832,0,7.832,7.832,7.832
"Feb 18, 2013",7.824,-0.102145046,7.824,7.824,7.824
"Feb 19, 2013",7.827,0.038343558,7.827,7.827,7.827
"Feb 20, 2013",7.804,-0.293854606,7.804,7.804,7.804
"Feb 21, 2013",7.812,0.102511533,7.812,7.812,7.812
"Feb 22, 2013",7.799,-0.16641065,7.799,7.799,7.799
"Feb 25, 2013",7.798,-0.012822157,7.798,7.798,7.798
"Feb 26, 2013",7.816,0.230828418,7.816,7.816,7.816
"Feb 27, 2013",7.798,-0.230296827,7.798,7.798,7.798
"Feb 28, 2013",7.872,0.948961272,7.872,7.872,7.872
"Mar 01, 2013",7.908,0.457317073,7.908,7.908,7.908
"Mar 04, 2013",7.885,-0.290844714,7.885,7.885,7.885
"Mar 05, 2013",7.871,-0.177552315,7.871,7.871,7.871
"Mar 06, 2013",7.86,-0.139753526,7.86,7.86,7.86
"Mar 07, 2013",7.862,0.025445293,7.862,7.862,7.862
"Mar 08, 2013",7.839,-0.292546426,7.839,7.839,7.839
"Mar 11, 2013",7.84,0.012756729,7.84,7.84,7.84
"Mar 12, 2013",7.888,0.612244898,7.888,7.888,7.888
"Mar 13, 2013",7.903,0.190162272,7.903,7.903,7.903
"Mar 14, 2013",7.865,-0.480830065,7.865,7.865,7.865
"Mar 15, 2013",7.861,-0.050858233,7.861,7.861,7.861
"Mar 17, 2013",7.863,0.025442056,7.863,7.863,7.863
"Mar 18, 2013",7.884,0.267073636,7.884,7.884,7.884
"Mar 19, 2013",7.903,0.240994419,7.903,7.903,7.903
"Mar 20, 2013",7.922,0.240415032,7.922,7.922,7.922
"Mar 21, 2013",7.933,0.138853825,7.933,7.933,7.933
"Mar 22, 2013",7.961,0.352956007,7.961,7.961,7.961
"Mar 25, 2013",7.948,-0.163296068,7.948,7.948,7.948
"Mar 26, 2013",7.99,0.528434826,7.99,7.99,7.99
"Mar 27, 2013",7.99,0,7.99,7.99,7.99
"Mar 28, 2013",7.951,-0.488110138,7.951,7.951,7.951
"Mar 29, 2013",7.96,0.113193309,7.96,7.96,7.96
"Apr 02, 2013",7.993,0.414572864,7.993,7.993,7.993
"Apr 03, 2013",7.964,-0.362817465,7.964,7.964,7.964
"Apr 04, 2013",7.962,-0.025113009,7.962,7.962,7.962
"Apr 05, 2013",7.931,-0.38934941,7.931,7.931,7.931
"Apr 08, 2013",7.91,-0.26478376,7.91,7.91,7.91
"Apr 09, 2013",7.882,-0.353982301,7.882,7.882,7.882
"Apr 10, 2013",7.899,0.215681299,7.899,7.899,7.899
"Apr 11, 2013",7.9,0.01265983,7.9,7.9,7.9
"Apr 12, 2013",7.869,-0.392405063,7.869,7.869,7.869
"Apr 15, 2013",7.831,-0.482907612,7.831,7.831,7.831
"Apr 16, 2013",7.823,-0.10215809,7.823,7.823,7.823
"Apr 17, 2013",7.803,-0.255656398,7.803,7.803,7.803
"Apr 18, 2013",7.777,-0.333205177,7.777,7.777,7.777
"Apr 19, 2013",7.782,0.064292144,7.782,7.782,7.782
"Apr 22, 2013",7.753,-0.372654845,7.753,7.753,7.753
"Apr 23, 2013",7.734,-0.245066426,7.734,7.734,7.734
"Apr 24, 2013",7.739,0.064649599,7.739,7.739,7.739
"Apr 25, 2013",7.773,0.439333247,7.773,7.773,7.773
"Apr 26, 2013",7.743,-0.38595137,7.743,7.743,7.743
"Apr 29, 2013",7.762,0.245382927,7.762,7.762,7.762
"Apr 30, 2013",7.731,-0.399381603,7.731,7.731,7.731
"May 01, 2013",7.731,0,7.731,7.731,7.731
"May 02, 2013",7.723,-0.103479498,7.723,7.723,7.723
"May 03, 2013",7.735,0.155380034,7.735,7.735,7.735
"May 06, 2013",7.749,0.180995475,7.749,7.749,7.749
"May 07, 2013",7.743,-0.077429346,7.743,7.743,7.743
"May 08, 2013",7.694,-0.632829653,7.694,7.694,7.694
"May 09, 2013",7.605,-1.156745516,7.605,7.605,7.605
"May 10, 2013",7.586,-0.249835634,7.586,7.586,7.586
"May 13, 2013",7.585,-0.013182178,7.585,7.585,7.585
"May 14, 2013",7.472,-1.489782465,7.472,7.472,7.472
"May 15, 2013",7.457,-0.200749465,7.457,7.457,7.457
"May 16, 2013",7.391,-0.885074427,7.391,7.391,7.391
"May 17, 2013",7.404,0.175889595,7.404,7.404,7.404
"May 20, 2013",7.338,-0.891410049,7.338,7.338,7.338
"May 21, 2013",7.351,0.177159989,7.351,7.351,7.351
"May 22, 2013",7.365,0.190450279,7.365,7.365,7.365
"May 23, 2013",7.382,0.230821453,7.382,7.382,7.382
"May 24, 2013",7.341,-0.555405039,7.341,7.341,7.341
"May 25, 2013",7.341,0,7.341,7.341,7.341
"May 27, 2013",7.335,-0.081732734,7.335,7.335,7.335
"May 28, 2013",7.356,0.286298569,7.356,7.356,7.356
"May 29, 2013",7.39,0.462207722,7.39,7.39,7.39
"May 30, 2013",7.441,0.690121786,7.441,7.441,7.441
"May 31, 2013",7.443,0.026878108,7.443,7.443,7.443
"Jun 03, 2013",7.244,-2.673653097,7.244,7.244,7.244
"Jun 04, 2013",7.192,-0.71783545,7.192,7.192,7.192
"Jun 05, 2013",7.208,0.22246941,7.208,7.208,7.208
"Jun 06, 2013",7.212,0.055493896,7.212,7.212,7.212
"Jun 07, 2013",7.242,0.415973378,7.242,7.242,7.242
"Jun 08, 2013",7.242,0,7.242,7.242,7.242
"Jun 10, 2013",7.278,0.497100249,7.278,7.278,7.278
"Jun 11, 2013",7.302,0.329760923,7.302,7.302,7.302
"Jun 12, 2013",7.291,-0.150643659,7.291,7.291,7.291
"Jun 13, 2013",7.331,0.548621588,7.331,7.331,7.331
"Jun 14, 2013",7.314,-0.231891966,7.314,7.314,7.314
"Jun 16, 2013",7.317,0.041017227,7.317,7.317,7.317
"Jun 17, 2013",7.255,-0.847341807,7.255,7.255,7.255
"Jun 18, 2013",7.279,0.33080634,7.279,7.279,7.279
"Jun 19, 2013",7.263,-0.219810414,7.263,7.263,7.263
"Jun 20, 2013",7.393,1.789893983,7.393,7.393,7.393
"Jun 21, 2013",7.433,0.541052347,7.433,7.433,7.433
"Jun 23, 2013",7.436,0.040360554,7.436,7.436,7.436
"Jun 24, 2013",7.518,1.10274341,7.518,7.518,7.518
"Jun 25, 2013",7.497,-0.279329609,7.497,7.497,7.497
"Jun 26, 2013",7.579,1.093770842,7.579,7.579,7.579
"Jun 27, 2013",7.557,-0.290275762,7.557,7.557,7.557
"Jun 28, 2013",7.439,-1.56146619,7.439,7.439,7.439
"Jul 01, 2013",7.455,0.215082672,7.455,7.455,7.455
"Jul 02, 2013",7.464,0.120724346,7.464,7.464,7.464
"Jul 03, 2013",7.502,0.509110397,7.502,7.502,7.502
"Jul 04, 2013",7.419,-1.106371634,7.419,7.419,7.419
"Jul 05, 2013",7.497,1.05135463,7.497,7.497,7.497
"Jul 08, 2013",7.572,1.00040016,7.572,7.572,7.572
"Jul 09, 2013",7.548,-0.316957211,7.548,7.548,7.548
"Jul 10, 2013",7.522,-0.344462109,7.522,7.522,7.522
"Jul 11, 2013",7.47,-0.691305504,7.47,7.47,7.47
"Jul 12, 2013",7.535,0.870147256,7.535,7.535,7.535
"Jul 15, 2013",7.55,0.199071002,7.55,7.55,7.55
"Jul 16, 2013",8.068,6.860927152,8.068,8.068,8.068
"Jul 17, 2013",8.052,-0.198314328,8.052,8.052,8.052
"Jul 18, 2013",7.987,-0.807252856,7.987,7.987,7.987
"Jul 19, 2013",7.939,-0.600976587,7.939,7.939,7.939
"Jul 22, 2013",8.087,1.864214637,8.087,8.087,8.087
"Jul 23, 2013",8.175,1.088166193,8.175,8.175,8.175
"Jul 24, 2013",8.424,3.04587156,8.424,8.424,8.424
"Jul 25, 2013",8.193,-2.742165242,8.193,8.193,8.193
"Jul 26, 2013",8.162,-0.378371781,8.162,8.162,8.162
"Jul 29, 2013",8.129,-0.404312668,8.129,8.129,8.129
"Jul 30, 2013",8.255,1.550006151,8.255,8.255,8.255
"Jul 31, 2013",8.172,-1.005451242,8.172,8.172,8.172
"Aug 01, 2013",8.065,-1.309348997,8.065,8.065,8.065
"Aug 02, 2013",8.283,2.703037818,8.283,8.283,8.283
"Aug 05, 2013",8.201,-0.989979476,8.201,8.201,8.201
"Aug 06, 2013",8.198,-0.036580905,8.198,8.198,8.198
"Aug 07, 2013",8.138,-0.731885826,8.138,8.138,8.138
"Aug 08, 2013",8.125,-0.159744409,8.125,8.125,8.125
"Aug 09, 2013",8.126,0.012307692,8.126,8.126,8.126
"Aug 10, 2013",8.126,0,8.126,8.126,8.126
"Aug 11, 2013",8.126,0,8.126,8.126,8.126
"Aug 12, 2013",8.297,2.104356387,8.297,8.297,8.297
"Aug 13, 2013",8.398,1.217307461,8.398,8.398,8.398
"Aug 14, 2013",8.499,1.202667302,8.499,8.499,8.499
"Aug 15, 2013",8.502,0.03529827,8.502,8.502,8.502
"Aug 16, 2013",8.884,4.493060456,8.884,8.884,8.884
"Aug 19, 2013",9.228,3.872129671,9.228,9.228,9.228
"Aug 20, 2013",8.903,-3.5218899,8.903,8.903,8.903
"Aug 21, 2013",8.408,-5.559923621,8.408,8.408,8.408
